t,x,y,yaw,estado,waypoint,dist,front_clear,path_len,v,w
127.100,-1.8862,1.9649,2.6364,FOLLOW,azul,4.1340,0.490,100,0.0000,-1.0000
127.200,-1.8863,1.9649,2.6287,FOLLOW,azul,4.1340,0.494,100,0.0000,-1.0000
127.300,-1.8864,1.9650,2.5247,FOLLOW,azul,4.1341,0.494,100,0.0000,-1.0000
127.400,-1.8866,1.9651,2.4239,FOLLOW,azul,4.1342,0.480,100,0.0000,-1.0000
127.500,-1.8867,1.9653,2.3230,FOLLOW,azul,4.1343,0.480,100,0.0000,-1.0000
127.600,-1.8869,1.9654,2.2214,FOLLOW,azul,4.1344,0.447,100,0.0000,-1.0000
127.700,-1.8870,1.9656,2.1195,FOLLOW,azul,4.1346,0.447,100,0.0000,-1.0000
127.800,-1.8871,1.9657,2.0176,FOLLOW,azul,4.1347,0.394,100,0.0000,-1.0000
127.900,-1.8872,1.9659,1.9157,FOLLOW,azul,4.1349,0.394,100,0.0000,-1.0000
128.000,-1.8872,1.9661,1.8139,FOLLOW,azul,4.1351,0.390,100,0.0000,-1.0000
128.100,-1.8873,1.9663,1.7121,FOLLOW,azul,4.1353,0.390,100,0.0000,-1.0000
128.200,-1.8873,1.9664,1.6442,FOLLOW,azul,4.1354,0.392,100,0.0000,-1.0000
128.300,-1.8873,1.9666,1.5423,FOLLOW,azul,4.1356,0.392,100,0.0000,-1.0000
128.400,-1.8873,1.9668,1.4405,FOLLOW,azul,4.1358,0.405,100,0.0000,-1.0000
128.500,-1.8873,1.9670,1.3387,FOLLOW,azul,4.1360,0.405,100,0.0000,-1.0000
128.600,-1.8873,1.9671,1.2368,FOLLOW,azul,4.1361,0.399,100,0.0000,-1.0000
128.700,-1.8872,1.9673,1.1350,FOLLOW,azul,4.1363,0.399,100,0.0000,-1.0000
128.800,-1.8871,1.9675,1.0332,FOLLOW,azul,4.1365,0.398,100,0.0000,-1.0000
128.900,-1.8870,1.9677,0.9313,FOLLOW,azul,4.1367,0.398,100,0.0000,-1.0000
129.000,-1.8869,1.9678,0.8295,FOLLOW,azul,4.1368,0.419,100,0.0000,-1.0000
129.100,-1.8868,1.9680,0.7277,FOLLOW,azul,4.1370,0.419,100,0.0000,-1.0000
129.200,-1.8866,1.9681,0.6259,FOLLOW,azul,4.1371,0.457,100,0.0000,-1.0000
129.300,-1.8865,1.9682,0.5240,FOLLOW,azul,4.1373,0.457,100,0.0000,-1.0000
129.400,-1.8863,1.9683,0.4222,FOLLOW,azul,4.1374,0.537,100,0.2000,-1.0000
129.500,-1.8829,1.9696,0.3197,FOLLOW,azul,4.1389,0.537,100,0.2000,-0.9266
129.600,-1.8693,1.9732,0.2168,FOLLOW,azul,4.1435,0.642,100,0.2000,-0.8085
129.700,-1.8491,1.9767,0.1306,FOLLOW,azul,4.1484,0.642,100,0.2000,-0.6521
129.800,-1.8287,1.9786,0.0580,FOLLOW,azul,4.1519,0.815,99,0.2000,-0.5801
129.900,-1.8150,1.9791,0.0142,FOLLOW,azul,4.1535,0.815,99,0.2000,-0.5384
130.000,-1.7945,1.9789,-0.0403,FOLLOW,azul,4.1550,1.100,99,0.2000,-0.4109
130.100,-1.7741,1.9775,-0.0921,FOLLOW,azul,4.1554,1.100,98,0.2000,-0.3571
130.200,-1.7537,1.9752,-0.1319,FOLLOW,azul,4.1551,1.533,98,0.2000,-0.2460
130.300,-1.7335,1.9722,-0.1595,FOLLOW,azul,4.1542,1.533,98,0.2000,-0.2187
130.400,-1.7133,1.9687,-0.1831,FOLLOW,azul,4.1528,2.056,97,0.2000,-0.1968
130.500,-1.6933,1.9648,-0.2051,FOLLOW,azul,4.1511,2.056,97,0.2000,-0.1049
130.600,-1.6733,1.9605,-0.2183,FOLLOW,azul,4.1491,2.425,97,0.2000,-0.0912
130.700,-1.6534,1.9560,-0.2284,FOLLOW,azul,4.1470,2.425,96,0.2000,-0.0199
130.800,-1.6335,1.9513,-0.2364,FOLLOW,azul,4.1448,2.380,96,0.2000,-0.0089
130.900,-1.6137,1.9465,-0.2368,FOLLOW,azul,4.1427,2.380,96,0.2000,0.0431
131.000,-1.5939,1.9417,-0.2338,FOLLOW,azul,4.1406,2.355,94,0.2000,0.0413
131.100,-1.5740,1.9370,-0.2297,FOLLOW,azul,4.1387,2.355,94,0.2000,0.0377
131.200,-1.5542,1.9324,-0.2257,FOLLOW,azul,4.1370,2.310,94,0.2000,0.0795
131.300,-1.5343,1.9279,-0.2189,FOLLOW,azul,4.1355,2.310,93,0.2000,0.0742
131.400,-1.5144,1.9235,-0.2114,FOLLOW,azul,4.1343,2.269,93,0.2000,0.1039
131.500,-1.4944,1.9194,-0.2017,FOLLOW,azul,4.1333,2.269,93,0.2000,0.0955
131.600,-1.4811,1.9167,-0.1949,FOLLOW,azul,4.1328,2.227,92,0.2000,0.0893
131.700,-1.4611,1.9128,-0.1852,FOLLOW,azul,4.1324,2.227,92,0.2000,0.1098
131.800,-1.4410,1.9092,-0.1748,FOLLOW,azul,4.1322,2.189,92,0.2000,0.1008
131.900,-1.4209,1.9057,-0.1644,FOLLOW,azul,4.1323,2.189,91,0.2000,-0.0972
132.000,-1.4008,1.9024,-0.1692,FOLLOW,azul,4.1328,2.148,91,0.2000,-0.0963
132.100,-1.3807,1.8985,-0.1902,FOLLOW,azul,4.1326,2.148,91,0.2000,-0.0686
132.200,-1.3607,1.8944,-0.2052,FOLLOW,azul,4.1324,2.112,90,0.2000,0.0020
132.300,-1.3407,1.8902,-0.2122,FOLLOW,azul,4.1322,2.112,90,0.2000,0.0128
132.400,-1.3208,1.8860,-0.2097,FOLLOW,azul,4.1321,2.050,90,0.2000,0.0096
132.500,-1.3008,1.8817,-0.2078,FOLLOW,azul,4.1320,2.050,89,0.2000,-0.1632
132.600,-1.2809,1.8775,-0.2112,FOLLOW,azul,4.1321,2.028,89,0.2000,-0.1684
132.700,-1.2609,1.8730,-0.2305,FOLLOW,azul,4.1320,2.028,89,0.2000,-0.1495
132.800,-1.2411,1.8681,-0.2478,FOLLOW,azul,4.1316,1.986,87,0.2000,-0.2662
132.900,-1.2213,1.8630,-0.2655,FOLLOW,azul,4.1310,1.986,87,0.2000,-0.2555
133.000,-1.2017,1.8573,-0.2929,FOLLOW,azul,4.1301,1.945,87,0.2000,-0.2299
133.100,-1.1822,1.8512,-0.3176,FOLLOW,azul,4.1287,1.945,86,0.2000,-0.3047
133.200,-1.1628,1.8446,-0.3463,FOLLOW,azul,4.1268,1.907,86,0.2000,-0.2791
133.300,-1.1500,1.8398,-0.3658,FOLLOW,azul,4.1253,1.907,86,0.2000,-0.2610
133.400,-1.1310,1.8322,-0.3931,FOLLOW,azul,4.1227,1.862,84,0.2000,-0.2364
133.500,-1.1123,1.8242,-0.4192,FOLLOW,azul,4.1196,1.862,84,0.2000,-0.4186
133.600,-1.0937,1.8156,-0.4557,FOLLOW,azul,4.1161,1.832,84,0.2000,-0.4118
133.700,-1.0755,1.8062,-0.4966,FOLLOW,azul,4.1118,1.832,83,0.2000,-0.3731
133.800,-1.0577,1.7960,-0.5381,FOLLOW,azul,4.1067,1.803,83,0.2000,-0.3324
133.900,-1.0403,1.7852,-0.5732,FOLLOW,azul,4.1010,1.803,83,0.2000,-0.3005
134.000,-1.0233,1.7739,-0.6050,FOLLOW,azul,4.0948,2.058,81,0.2000,-0.4396
134.100,-1.0066,1.7620,-0.6404,FOLLOW,azul,4.0880,2.058,81,0.2000,-0.5491
134.200,-0.9905,1.7493,-0.6948,FOLLOW,azul,4.0804,2.036,81,0.2000,-0.4994
134.300,-0.9752,1.7357,-0.7482,FOLLOW,azul,4.0719,2.036,80,0.2000,-0.4499
134.400,-0.9605,1.7214,-0.7989,FOLLOW,azul,4.0625,1.993,80,0.2000,-0.5145
134.500,-0.9466,1.7064,-0.8487,FOLLOW,azul,4.0523,1.993,80,0.2000,-0.4715
134.600,-0.9334,1.6907,-0.8974,FOLLOW,azul,4.0413,1.947,78,0.2000,-0.5140
134.700,-0.9210,1.6743,-0.9486,FOLLOW,azul,4.0295,1.947,78,0.2000,-0.4677
134.800,-0.9095,1.6574,-0.9976,FOLLOW,azul,4.0170,2.190,78,0.2000,-0.4864
134.900,-0.8988,1.6399,-1.0468,FOLLOW,azul,4.0037,2.190,78,0.2000,-0.4407
135.000,-0.8921,1.6280,-1.0788,FOLLOW,azul,3.9945,2.170,78,0.2000,-0.4108
135.100,-0.8829,1.6097,-1.1212,FOLLOW,azul,3.9802,2.170,78,0.2000,-0.4177
135.200,-0.8743,1.5911,-1.1635,FOLLOW,azul,3.9653,2.157,76,0.2000,-0.3787
135.300,-0.8666,1.5721,-1.2053,FOLLOW,azul,3.9499,2.157,76,0.2000,-0.3396
135.400,-0.8596,1.5529,-1.2407,FOLLOW,azul,3.9340,2.121,76,0.2000,-0.3372
135.500,-0.8533,1.5334,-1.2752,FOLLOW,azul,3.9177,2.121,75,0.2000,-0.3059
135.600,-0.8477,1.5137,-1.3089,FOLLOW,azul,3.9011,2.073,75,0.2000,-0.2924
135.700,-0.8427,1.4939,-1.3388,FOLLOW,azul,3.8841,2.073,75,0.2000,-0.2648
135.800,-0.8383,1.4739,-1.3666,FOLLOW,azul,3.8668,2.047,75,0.2000,-0.2492
135.900,-0.8344,1.4539,-1.3934,FOLLOW,azul,3.8493,2.047,75,0.2000,-0.2231
136.000,-0.8310,1.4337,-1.4168,FOLLOW,azul,3.8316,1.992,75,0.2000,-0.2016
136.100,-0.8281,1.4135,-1.4381,FOLLOW,azul,3.8136,1.992,74,0.2000,-0.1852
136.200,-0.8256,1.3932,-1.4584,FOLLOW,azul,3.7955,1.957,74,0.2000,-0.1656
136.300,-0.8235,1.3729,-1.4757,FOLLOW,azul,3.7772,1.957,74,0.2000,-0.1491
136.400,-0.8217,1.3525,-1.4914,FOLLOW,azul,3.7588,1.919,73,0.2000,-0.1340
136.500,-0.8203,1.3321,-1.5056,FOLLOW,azul,3.7403,1.919,73,0.2000,-0.1209
136.600,-0.8191,1.3117,-1.5184,FOLLOW,azul,3.7217,1.884,73,0.2000,-0.1050
136.700,-0.8184,1.2981,-1.5263,FOLLOW,azul,3.7093,1.884,71,0.2000,-0.0973
136.800,-0.8176,1.2777,-1.5367,FOLLOW,azul,3.6905,1.829,71,0.2000,-0.0878
136.900,-0.8170,1.2573,-1.5458,FOLLOW,azul,3.6718,1.829,71,0.2000,-0.0736
137.000,-0.8166,1.2369,-1.5538,FOLLOW,azul,3.6529,1.803,70,0.2000,-0.0660
137.100,-0.8163,1.2165,-1.5612,FOLLOW,azul,3.6340,1.803,70,0.2000,-0.0525
137.200,-0.8162,1.1961,-1.5669,FOLLOW,azul,3.6151,1.760,70,0.2000,-0.0471
137.300,-0.8162,1.1757,-1.5719,FOLLOW,azul,3.5962,1.760,69,0.2000,-0.0425
137.400,-0.8162,1.1553,-1.5766,FOLLOW,azul,3.5773,1.722,69,0.2000,-0.0311
137.500,-0.8164,1.1349,-1.5801,FOLLOW,azul,3.5583,1.722,69,0.2000,-0.0278
137.600,-0.8166,1.1145,-1.5831,FOLLOW,azul,3.5393,1.661,68,0.2000,-0.0187
137.700,-0.8169,1.0941,-1.5857,FOLLOW,azul,3.5204,1.661,68,0.2000,-0.0158
137.800,-0.8172,1.0737,-1.5873,FOLLOW,azul,3.5014,1.632,68,0.2000,-0.0088
137.900,-0.8175,1.0533,-1.5884,FOLLOW,azul,3.4824,1.632,67,0.2000,-0.0076
138.000,-0.8179,1.0329,-1.5893,FOLLOW,azul,3.4635,1.593,67,0.2000,-0.0068
138.100,-0.8183,1.0125,-1.5900,FOLLOW,azul,3.4445,1.593,67,0.2000,-0.0010
138.200,-0.8187,0.9921,-1.5903,FOLLOW,azul,3.4256,1.554,65,0.2000,-0.0006
138.300,-0.8190,0.9785,-1.5903,FOLLOW,azul,3.4130,1.554,65,0.2000,-0.0005
138.400,-0.8194,0.9581,-1.5904,FOLLOW,azul,3.3941,1.510,65,0.2000,0.0040
138.500,-0.8198,0.9377,-1.5901,FOLLOW,azul,3.3752,1.510,64,0.2000,0.0039
138.600,-0.8202,0.9173,-1.5897,FOLLOW,azul,3.3563,1.471,64,0.2000,0.0072
138.700,-0.8205,0.8969,-1.5891,FOLLOW,azul,3.3375,1.471,64,0.2000,0.0067
138.800,-0.8209,0.8765,-1.5884,FOLLOW,azul,3.3187,1.431,63,0.2000,0.0061
138.900,-0.8213,0.8561,-1.5878,FOLLOW,azul,3.2999,1.431,63,0.2000,0.0085
139.000,-0.8216,0.8357,-1.5870,FOLLOW,azul,3.2811,1.396,63,0.2000,0.0078
139.100,-0.8219,0.8153,-1.5862,FOLLOW,azul,3.2624,1.396,62,0.2000,-0.2091
139.200,-0.8222,0.7949,-1.5999,FOLLOW,azul,3.2436,1.355,62,0.2000,-0.2015
139.300,-0.8234,0.7745,-1.6292,FOLLOW,azul,3.2245,1.355,62,0.2000,-0.1682
139.400,-0.8249,0.7541,-1.6542,FOLLOW,azul,3.2053,1.319,61,0.2000,-0.1013
139.500,-0.8268,0.7337,-1.6716,FOLLOW,azul,3.1861,1.319,61,0.2000,-0.0811
139.600,-0.8289,0.7134,-1.6790,FOLLOW,azul,3.1668,1.281,61,0.2000,-0.2527
139.700,-0.8313,0.6931,-1.7029,FOLLOW,azul,3.1474,1.281,59,0.2000,-0.2317
139.800,-0.8342,0.6729,-1.7257,FOLLOW,azul,3.1278,1.250,59,0.2000,-0.2116
139.900,-0.8376,0.6527,-1.7477,FOLLOW,azul,3.1081,1.250,59,0.2000,-0.3302
140.000,-0.8414,0.6326,-1.7780,FOLLOW,azul,3.0883,1.528,57,0.2000,-0.3037
140.100,-0.8444,0.6193,-1.7993,FOLLOW,azul,3.0750,1.528,57,0.2000,-0.2837
140.200,-0.8493,0.5995,-1.8290,FOLLOW,azul,3.0549,1.908,57,0.2000,-0.2568
140.300,-0.8548,0.5798,-1.8560,FOLLOW,azul,3.0348,1.908,55,0.2000,-0.3361
140.400,-0.8608,0.5602,-1.8837,FOLLOW,azul,3.0145,1.906,55,0.2000,-0.3141
140.500,-0.8674,0.5409,-1.9172,FOLLOW,azul,2.9942,1.906,55,0.2000,-0.2828
140.600,-0.8747,0.5217,-1.9475,FOLLOW,azul,2.9738,1.861,54,0.2000,-0.3257
140.700,-0.8825,0.5028,-1.9772,FOLLOW,azul,2.9534,1.861,54,0.2000,-0.2994
140.800,-0.8909,0.4842,-2.0089,FOLLOW,azul,2.9330,1.792,54,0.2000,-0.2694
140.900,-0.8998,0.4658,-2.0376,FOLLOW,azul,2.9125,1.792,54,0.2000,-0.2883
141.000,-0.9093,0.4476,-2.0655,FOLLOW,azul,2.8921,1.776,54,0.2000,-0.2621
141.100,-0.9192,0.4298,-2.0931,FOLLOW,azul,2.8716,1.776,54,0.2000,-0.2356
141.200,-0.9297,0.4122,-2.1182,FOLLOW,azul,2.8513,1.720,52,0.2000,-0.2124
141.300,-0.9405,0.3948,-2.1419,FOLLOW,azul,2.8310,1.720,52,0.2000,-0.2166
141.400,-0.9517,0.3778,-2.1634,FOLLOW,azul,2.8107,1.682,52,0.2000,-0.1963
141.500,-0.9633,0.3609,-2.1839,FOLLOW,azul,2.7905,1.682,51,0.2000,-0.3360
141.600,-0.9753,0.3444,-2.2213,FOLLOW,azul,2.7704,1.669,51,0.2000,-0.2992
141.700,-0.9880,0.3283,-2.2498,FOLLOW,azul,2.7505,1.669,51,0.2000,-0.2745
141.800,-0.9966,0.3177,-2.2703,FOLLOW,azul,2.7373,1.609,51,0.2000,-0.0831
141.900,-1.0100,0.3023,-2.2960,FOLLOW,azul,2.7176,1.609,51,0.2000,-0.0487
142.000,-1.0236,0.2870,-2.3001,FOLLOW,azul,2.6980,1.549,51,0.2000,-0.0532
142.100,-1.0372,0.2718,-2.3053,FOLLOW,azul,2.6785,1.549,51,0.2000,-0.0483
142.200,-1.0509,0.2567,-2.3108,FOLLOW,azul,2.6591,1.493,51,0.2000,-0.0429
142.300,-1.0647,0.2417,-2.3154,FOLLOW,azul,2.6396,1.493,51,0.2000,-0.0387
142.400,-1.0786,0.2267,-2.3195,FOLLOW,azul,2.6203,1.464,50,0.2000,-0.0391
142.500,-1.0925,0.2118,-2.3234,FOLLOW,azul,2.6009,1.464,50,0.2000,-0.0354
142.600,-1.1065,0.1969,-2.3271,FOLLOW,azul,2.5817,1.431,50,0.2000,-0.0320
142.700,-1.1205,0.1821,-2.3305,FOLLOW,azul,2.5624,1.431,49,0.2000,-0.0308
142.800,-1.1346,0.1673,-2.3338,FOLLOW,azul,2.5432,1.389,49,0.2000,-0.0276
142.900,-1.1487,0.1526,-2.3367,FOLLOW,azul,2.5240,1.389,49,0.2000,-0.0249
143.000,-1.1629,0.1379,-2.3393,FOLLOW,azul,2.5049,1.362,48,0.2000,-0.0225
143.100,-1.1771,0.1233,-2.3418,FOLLOW,azul,2.4858,1.362,48,0.2000,-0.0205
143.200,-1.1913,0.1086,-2.3439,FOLLOW,azul,2.4668,1.339,48,0.2000,-0.0185
143.300,-1.2056,0.0941,-2.3459,FOLLOW,azul,2.4478,1.339,47,0.2000,-0.0167
143.400,-1.2199,0.0795,-2.3476,FOLLOW,azul,2.4288,1.278,47,0.2000,-0.0147
143.500,-1.2294,0.0698,-2.3487,FOLLOW,azul,2.4162,1.278,47,0.2000,-0.0136
143.600,-1.2438,0.0553,-2.3501,FOLLOW,azul,2.3973,1.271,47,0.2000,-0.0123
143.700,-1.2581,0.0408,-2.3515,FOLLOW,azul,2.3784,1.271,47,0.2000,-0.0110
143.800,-1.2725,0.0263,-2.3526,FOLLOW,azul,2.3596,1.231,47,0.2000,-0.0091
143.900,-1.2869,0.0118,-2.3536,FOLLOW,azul,2.3408,1.231,46,0.2000,-0.0081
144.000,-1.3012,-0.0026,-2.3545,FOLLOW,azul,2.3220,1.198,46,0.2000,-0.0072
144.100,-1.3157,-0.0171,-2.3553,FOLLOW,azul,2.3033,1.198,46,0.2000,-0.0055
144.200,-1.3301,-0.0315,-2.3559,FOLLOW,azul,2.2846,1.176,45,0.2000,-0.0049
144.300,-1.3445,-0.0459,-2.3564,FOLLOW,azul,2.2659,1.176,45,0.2000,-0.0044
144.400,-1.3589,-0.0604,-2.3569,FOLLOW,azul,2.2473,1.132,45,0.2000,-0.0039
144.500,-1.3734,-0.0748,-2.3573,FOLLOW,azul,2.2287,1.132,44,0.2000,-0.0025
144.600,-1.3878,-0.0892,-2.3577,FOLLOW,azul,2.2101,1.106,44,0.2000,-0.0021
144.700,-1.4023,-0.1036,-2.3579,FOLLOW,azul,2.1916,1.106,44,0.2000,-0.0019
144.800,-1.4167,-0.1180,-2.3581,FOLLOW,azul,2.1731,1.059,43,0.2000,-0.0009
144.900,-1.4312,-0.1324,-2.3583,FOLLOW,azul,2.1546,1.059,43,0.2000,-0.0006
145.000,-1.4456,-0.1468,-2.3583,FOLLOW,azul,2.1362,1.050,43,0.2000,-0.0006
145.100,-1.4601,-0.1612,-2.3584,FOLLOW,azul,2.1178,1.050,42,0.2000,-0.0005
145.200,-1.4697,-0.1708,-2.3584,FOLLOW,azul,2.1056,1.012,42,0.2000,0.0003
145.300,-1.4842,-0.1852,-2.3584,FOLLOW,azul,2.0873,1.012,42,0.2000,0.0003
145.400,-1.4986,-0.1996,-2.3584,FOLLOW,azul,2.0690,0.982,42,0.2000,0.0003
145.500,-1.5131,-0.2139,-2.3584,FOLLOW,azul,2.0508,0.982,42,0.2000,0.0008
145.600,-1.5275,-0.2283,-2.3583,FOLLOW,azul,2.0326,0.941,42,0.2000,0.0008
145.700,-1.5420,-0.2427,-2.3582,FOLLOW,azul,2.0144,0.941,41,0.2000,0.0007
145.800,-1.5565,-0.2571,-2.3582,FOLLOW,azul,1.9963,0.906,41,0.2000,0.0006
145.900,-1.5709,-0.2715,-2.3581,FOLLOW,azul,1.9782,0.906,41,0.2000,0.1641
146.000,-1.5853,-0.2859,-2.3547,FOLLOW,azul,1.9602,0.875,40,0.2000,0.1699
146.100,-1.5996,-0.3005,-2.3362,FOLLOW,azul,1.9421,0.875,40,0.2000,0.5052
146.200,-1.6134,-0.3154,-2.2951,FOLLOW,azul,1.9239,0.860,40,0.2000,0.7921
146.300,-1.6264,-0.3309,-2.2261,FOLLOW,azul,1.9053,0.860,39,0.2000,0.9891
146.400,-1.6381,-0.3475,-2.1431,FOLLOW,azul,1.8862,0.897,39,0.2000,0.9184
146.500,-1.6481,-0.3650,-2.0443,FOLLOW,azul,1.8666,0.897,39,0.2000,0.8219
146.600,-1.6565,-0.3834,-1.9557,FOLLOW,azul,1.8466,0.838,38,0.2000,0.9287
146.700,-1.6633,-0.4024,-1.8694,FOLLOW,azul,1.8264,0.838,38,0.2000,0.8489
146.800,-1.6669,-0.4154,-1.8066,FOLLOW,azul,1.8129,0.780,38,0.2000,0.7866
146.900,-1.6708,-0.4353,-1.7225,FOLLOW,azul,1.7927,0.780,37,0.2000,0.7067
147.000,-1.6731,-0.4554,-1.6450,FOLLOW,azul,1.7728,0.755,37,0.2000,0.7624
147.100,-1.6739,-0.4757,-1.5703,FOLLOW,azul,1.7531,0.755,37,0.2000,0.6918
147.200,-1.6732,-0.4959,-1.4982,FOLLOW,azul,1.7338,0.698,36,0.2000,0.6232
147.300,-1.6710,-0.5161,-1.4284,FOLLOW,azul,1.7151,0.698,36,0.2000,0.6344
147.400,-1.6675,-0.5360,-1.3648,FOLLOW,azul,1.6970,0.674,36,0.2000,0.5726
147.500,-1.6628,-0.5557,-1.3046,FOLLOW,azul,1.6795,0.674,34,0.2000,0.5142
147.600,-1.6569,-0.5752,-1.2470,FOLLOW,azul,1.6628,0.629,34,0.2000,0.4583
147.700,-1.6500,-0.5942,-1.1992,FOLLOW,azul,1.6467,0.629,34,0.2000,0.4559
147.800,-1.6422,-0.6130,-1.1526,FOLLOW,azul,1.6314,0.586,33,0.2000,0.4109
147.900,-1.6335,-0.6314,-1.1070,FOLLOW,azul,1.6168,0.586,33,0.2000,0.3662
148.000,-1.6241,-0.6494,-1.0688,FOLLOW,azul,1.6029,0.555,33,0.2000,0.3314
148.100,-1.6140,-0.6670,-1.0338,FOLLOW,azul,1.5897,0.555,32,0.2000,0.3153
148.200,-1.6033,-0.6843,-1.0002,FOLLOW,azul,1.5772,0.534,32,0.2000,0.2825
148.300,-1.5920,-0.7013,-0.9706,FOLLOW,azul,1.5654,0.534,32,0.2000,0.2550
148.400,-1.5803,-0.7179,-0.9436,FOLLOW,azul,1.5542,1.266,31,0.2000,0.2321
148.500,-1.5723,-0.7288,-0.9267,FOLLOW,azul,1.5472,1.266,31,0.2000,0.2152
148.600,-1.5598,-0.7450,-0.9037,FOLLOW,azul,1.5370,1.196,31,0.2000,0.1929
148.700,-1.5471,-0.7608,-0.8836,FOLLOW,azul,1.5275,1.196,30,0.2000,0.1745
148.800,-1.5340,-0.7764,-0.8642,FOLLOW,azul,1.5186,1.148,30,0.2000,0.1490
148.900,-1.5207,-0.7918,-0.8483,FOLLOW,azul,1.5102,1.148,30,0.2000,0.1335
149.000,-1.5071,-0.8070,-0.8342,FOLLOW,azul,1.5023,1.093,29,0.2000,0.1201
149.100,-1.4933,-0.8220,-0.8207,FOLLOW,azul,1.4949,1.093,29,0.2000,-0.0572
149.200,-1.4792,-0.8366,-0.7687,FOLLOW,azul,1.4882,1.026,29,0.2000,-0.1405
149.300,-1.4646,-0.8510,-0.7890,FOLLOW,azul,1.4823,1.026,28,0.2000,-0.0950
149.400,-1.4503,-0.8655,-0.8010,FOLLOW,azul,1.4763,0.999,28,0.2000,-0.0824
149.500,-1.4361,-0.8802,-0.8073,FOLLOW,azul,1.4704,0.999,28,0.2000,-0.0779
149.600,-1.4220,-0.8950,-0.8147,FOLLOW,azul,1.4645,0.985,27,0.2000,-0.0717
149.700,-1.4081,-0.9099,-0.8227,FOLLOW,azul,1.4588,0.985,27,0.2000,-0.2156
149.800,-1.3943,-0.9249,-0.8386,FOLLOW,azul,1.4532,0.965,27,0.2000,-0.2057
149.900,-1.3808,-0.9403,-0.8595,FOLLOW,azul,1.4474,0.965,26,0.2000,-0.3159
150.000,-1.3676,-0.9559,-0.8885,FOLLOW,azul,1.4414,0.932,26,0.2000,-0.2924
150.100,-1.3550,-0.9720,-0.9185,FOLLOW,azul,1.4351,0.932,26,0.2000,-0.1744
150.200,-1.3428,-0.9884,-0.9405,FOLLOW,azul,1.4285,0.944,25,0.2000,-0.1510
150.300,-1.3348,-0.9995,-0.9528,FOLLOW,azul,1.4240,0.944,25,0.2000,-0.1387
150.400,-1.3231,-1.0162,-0.9665,FOLLOW,azul,1.4173,1.424,25,0.2000,-0.2358
150.500,-1.3116,-1.0331,-0.9873,FOLLOW,azul,1.4106,1.424,22,0.2000,-0.2187
150.600,-1.3005,-1.0503,-1.0105,FOLLOW,azul,1.4036,1.358,22,0.2000,-0.1974
150.700,-1.2899,-1.0677,-1.0313,FOLLOW,azul,1.3965,1.358,22,0.2000,-0.4971
150.800,-1.2796,-1.0854,-1.0719,FOLLOW,azul,1.3892,1.324,22,0.2000,-0.5091
150.900,-1.2703,-1.1037,-1.1212,FOLLOW,azul,1.3811,1.324,22,0.2000,-0.4645
151.000,-1.2618,-1.1223,-1.1706,FOLLOW,azul,1.3724,1.256,22,0.2000,-0.4187
151.100,-1.2543,-1.1414,-1.2155,FOLLOW,azul,1.3630,1.256,20,0.2000,-0.6260
151.200,-1.2476,-1.1607,-1.2635,FOLLOW,azul,1.3532,1.220,20,0.2000,-0.5916
151.300,-1.2420,-1.1805,-1.3273,FOLLOW,azul,1.3424,1.220,20,0.2000,-0.7197
151.400,-1.2378,-1.2006,-1.4034,FOLLOW,azul,1.3308,1.178,19,0.2000,-0.6451
151.500,-1.2350,-1.2209,-1.4730,FOLLOW,azul,1.3181,1.178,19,0.2000,-0.5782
151.600,-1.2337,-1.2414,-1.5328,FOLLOW,azul,1.3046,1.146,19,0.2000,-0.6581
151.700,-1.2335,-1.2619,-1.5976,FOLLOW,azul,1.2903,1.146,16,0.2000,-0.5964
151.800,-1.2347,-1.2824,-1.6632,FOLLOW,azul,1.2753,1.099,16,0.2000,-0.5320
